,ADA,BCH,BTC,DOGE,ETH,LINK,LTC,XLM,XRP,Total,Invested
2021-01-30,53.26048,761.9614,2992.121362366457,111.1083621576394,1108.3718052,172.95024,3414.0479800000003,24.003796,486.30183600000004,9124.127261724097,2448.5381701101187
2021-01-31,50.506304,731.63098,2893.288970498324,145.63003406804805,1057.4105564000001,165.22944,3317.8086200000002,22.462708,543.814324,8927.781936966374,2456.827542326035
2021-02-01,59.88920000000001,758.9981875000002,2931.1872684433115,137.06838230577404,1107.0038100000002,167.596,3384.15,23.674400000000002,409.284375,8978.851623249087,2457.1629911985538
2021-02-02,62.373,789.60549,3107.111028038259,123.62780088501486,1220.375442,173.61708,3648.0133199999996,24.890496000000002,410.113482,9559.727138923274,2467.146464965032
2021-02-03,64.92394800000001,818.93208,3298.5657032482623,147.09390105699222,1344.8461774,184.31114000000002,4008.08779,25.409813999999997,437.6746800000001,10329.845233705253,2461.5856251853875
2021-02-04,64.41895199999999,772.2245700000001,3233.1982717217334,208.47842108073556,1287.5365932,179.56067999999996,3724.8392999999996,23.909651999999998,489.2423639999999,9983.408804002467,2462.320153810602
2021-02-05,78.647712,816.01377,3332.8237972734864,183.1091046569242,1379.5227303,191.80589999999998,3955.6867349999998,25.671359999999996,494.68419,10457.965299230409,2457.2225382908264
2021-02-06,92.800032,837.946695,3421.191315335021,226.63682919005916,1349.0848536,182.99628,3981.156480000001,27.61035,485.81782200000004,10605.240657125081,2461.687673879537
2021-02-07,96.560266,812.1483724999999,3382.1411440189395,305.80961494684107,1294.9036936,180.60318999999998,3855.0346099999997,28.153065,458.65030900000005,10414.00426506578,2461.588285575282
2021-02-08,98.61912,881.998875,4034.747423868663,308.3210327971081,1403.1886769999999,185.2389,4268.91465,28.941300000000002,493.27056,11703.240538665772,2453.418822009523
2021-02-09,102.467232,934.3454800000001,4024.446721094541,273.18534995106967,1413.2214998,200.40359999999998,4617.12468,29.051260999999997,518.972714,12113.218537845612,2461.7602737750253
2021-02-10,136.294088,897.1086599999999,3879.137007578945,282.7457616658697,1388.9820868,194.42611999999997,4613.93996,30.074043999999997,548.780596,11971.488324044814,2448.5849403397665
2021-02-11,134.6528,961.50515,4154.595984537835,271.2830956523885,1425.3093195000001,202.05175,4668.9189750000005,33.06829,574.7048250000001,12426.090189690225,2447.8082568727095
2021-02-12,134.11593000000002,1044.9920625,4096.925391072602,272.02388019067473,1468.6992979999998,222.22065,4990.388025,38.357185,662.84582,12930.568241763278,2456.9465209239042
2021-02-13,132.60412,1212.2093499999999,4087.0160053918285,258.51006672738055,1450.2177689999999,248.28777999999997,5747.292039999999,40.979465999999995,689.839166,13866.95576311921,2448.3786908297016
2021-02-14,122.288256,1305.9084,4203.842892659253,244.14512893734152,1435.5823679999999,240.34367999999998,5418.6048,37.406928,643.629648,13651.752101596594,2444.4575308955623
2021-02-15,124.21388,1289.021825,4122.8528451964685,218.91957883054005,1410.909038,234.97390000000001,5245.8518,35.58856,594.30588,13276.637307027007,2462.2544113712147
2021-02-16,125.6454,1274.14545,4237.13318848944,207.53418076360373,1415.3253872999999,230.78316,5313.50064,35.057955,563.035812,13402.161173553044,2453.3530837748162
2021-02-17,128.944134,1294.1930925,4495.707855265795,192.32670098863593,1469.661039,232.92620999999997,6001.878959999999,35.889282,578.730933,14430.258206754428,2449.057396364408
2021-02-18,131.289552,1262.965575,4417.706696727594,226.85176929229928,1531.6511364,233.17391999999995,5693.916165000001,35.658092999999994,572.7836940000001,14105.996601419894,2466.814196622458
2021-02-19,132.48198,1285.932375,4773.420017474612,211.59726129364148,1538.7693254999997,248.1354,5921.549550000001,36.70515,605.25576,14753.846819268256,2453.8736922874677
2021-02-20,160.07904,1217.07047,4782.102887989988,208.78534325093108,1504.8964568,243.41767999999996,5704.680519999999,34.884608,551.1897159999999,14407.106722040919,2457.144308532601
2021-02-21,157.39878,1264.5072825,4907.0287672301565,215.58456786024317,1522.7222009999998,244.11849,5693.675294999999,35.511399,584.487981,14625.0347635904,2452.3985993017163
2021-02-22,156.49802000000003,1121.5037575,4605.963320982243,205.3116927977462,1394.7818269000002,224.33285,5193.572965,33.040056,606.0268130000001,13541.03130217999,2444.3820629336183
2021-02-23,136.52704,916.0936,4142.043195587759,181.7475378926586,1231.6690408,183.92832000000004,4410.8736,27.440232,506.54086400000006,11736.86343028042,2448.424395881226
2021-02-24,148.76917999999998,934.4697074999999,4204.511267960612,216.4114552667685,1266.3852355,199.18618999999998,4503.0686399999995,28.704367999999995,498.7242119999999,12000.230256227378,2452.9141849877224
2021-02-25,154.03253999999998,891.2827625,4018.9631865637657,191.80293093201445,1164.0097457999998,176.70121,4484.60663,27.209554999999995,467.074716,11575.683276795779,2447.9982213572594
2021-02-26,179.06658000000002,872.175255,3980.422296770538,195.40409123133028,1144.1799831,181.44357000000002,4294.104465,28.840812,462.526239,11338.163292101868,2457.104274813514
2021-02-27,189.68904,871.9344,3973.307493215552,194.22063089941904,1157.900733,189.03942000000004,4340.43603,31.629276,472.049982,11420.207005114971,2454.1143108622623
2021-02-28,188.21952000000005,825.1281225000001,3865.694332015809,185.64711325691334,1119.5704476,177.1731,4145.169105000001,29.086515000000006,447.1719930000001,10982.860248372723,2448.4519325529045
2021-03-01,186.44256000000001,901.4807075000001,4257.683992832601,195.5580198579046,1242.0095556,199.31803000000002,4427.866940000001,30.965865,480.56433000000004,11921.890000790503,2452.7116020981525
2021-03-02,175.79402000000002,928.9916199999999,4155.360953211236,194.5065620695308,1175.5538729,204.68576000000002,4500.391595,30.084782,469.5051490000001,11834.874314180768,2456.9648307776124
2021-03-03,174.84182,939.540555,4331.5368701819525,195.24148890426062,1243.4121788,215.12895,4739.17906,30.312641999999997,484.951823,12354.14538788621,2465.768797041296
2021-03-04,160.46160000000003,911.4889875000001,4165.558817895235,193.82971785868867,1221.5463975,199.78335000000004,4561.359075,29.711370000000002,520.46124,11964.200555753923,2457.6382536216815
2021-03-05,167.61458,899.138695,4208.592793518161,192.47200965511433,1215.9512211,201.23872999999995,4563.881805,29.285549999999997,493.486826,11971.662210273273,2457.737243308525
2021-03-06,163.11792000000003,903.5598600000001,4213.795334351083,197.83724156361993,1311.1877855999999,203.3556,4619.3868,28.997136,501.49008,12142.727757514702,2457.1399851619844
2021-03-07,163.37539999999998,934.0048724999999,4396.62455259397,201.97561239349722,1373.0625249,206.67710999999997,4825.7550949999995,29.834083000000003,504.87336000000005,12636.182610387466,2466.162980271757
2021-03-08,161.97584000000003,958.00089,4527.904432573497,245.13934782610136,1460.3208576000002,230.72140000000002,4860.86888,30.27992,515.055644,12990.2672119996,2454.019799376057
2021-03-09,172.58346,982.694835,4722.703905401244,224.35176052886732,1482.8913,227.01140999999998,5140.413495,31.121252999999996,524.548467,13508.31988593011,2457.3727442547583
2021-03-10,162.9254,982.4595750000001,4793.148324902159,215.8780334343789,1419.926497,214.981,5038.2846500000005,29.41429,498.03691999999995,13355.054690336538,2457.9904178782567
2021-03-11,160.97928,983.8139849999999,4938.85805300243,215.23821635886114,1437.9015881999999,215.68931999999998,5045.533185,29.023533,485.207877,13512.24503756129,2456.908530995074
2021-03-12,148.44288,968.3668399999999,4913.513959324096,213.6190772333527,1397.9327735999998,203.96512,5554.9569599999995,27.789887999999998,474.0175279999999,13902.605026157447,2461.4295266092618
2021-03-13,157.91600000000003,1066.11245,5241.630734110029,242.2115386116536,1517.2411364,213.47372,5683.07383,29.207282,492.92043799999993,14643.787129121685,2452.9086669190524
2021-03-14,151.488,994.23,5069.331549732232,225.27115665926405,1464.31296,205.56,5396.831999999999,28.008,474.4223999999999,14009.456066391498,2457.856952361431
2021-03-15,148.58772,942.9591449999999,4784.5959673181205,220.6182161291768,1421.4454716,198.23706,5060.0892300000005,27.649421999999998,470.8472460000001,13275.029478047298,2453.589369580476
2021-03-16,179.90596,951.9243499999999,4891.293983986806,226.99799691961087,1429.8699558,201.00782,5081.731199999999,28.476708,497.3557159999999,13488.563690706414,2463.0754435186195
2021-03-17,196.99362,968.1585500000001,5028.914170091387,222.5320998503314,1434.7687684,222.17218,5155.81087,28.812284000000002,504.07191000000006,13762.234452341718,2457.6926670824087
2021-03-18,176.80394,949.5659125000001,4949.591800962282,221.68911719412588,1405.5014105,211.40227,5028.05086,28.376385000000003,506.12105900000006,13477.10275515641,2457.2416870961015
2021-03-19,187.257,962.6202750000001,5008.372584260838,226.32634940541007,1438.85676,215.3094,5062.012199999999,28.572959999999995,506.02047,13635.347998666248,2461.950741580909
2021-03-20,173.376,968.23272,5010.781206187435,228.35138439505738,1434.5715384,214.19160000000002,5057.81136,30.015719999999998,569.0706,13686.402128982492,2457.1399851619844
2021-03-21,171.87512,948.4470550000002,4959.884859532179,223.8288073263198,1421.3731862,211.65566,4955.539400000001,29.237610000000004,561.485294,13483.326992058499,2457.4734034353773
2021-03-22,159.44681999999997,921.5801724999999,4673.949443335822,213.59578077012608,1338.8616241,197.24483999999998,4705.27421,28.420924999999997,590.771467,12829.145282705946,2457.5638167883603
2021-03-23,162.80208000000002,931.69909,4731.815434590049,209.12265024306052,1338.7524304,195.33332000000001,4745.33052,28.818594,600.923484,12944.597603233111,2466.7468549316477
2021-03-24,156.6085,868.928125,4573.0165556437305,202.72893994105007,1274.8495925000002,182.17275000000004,4516.045625000001,26.553125,528.44015,12329.343363084781,2457.1629911985538
2021-03-25,159.95024,862.87025,4468.12509623021,201.0520728782913,1273.1389671000002,186.36538,4383.59978,26.364061000000003,558.979388,12120.4452352085,2470.55703178292
2021-03-26,176.29707999999997,917.9719249999999,4768.753028880849,210.43973607857714,1356.8245866999998,198.87878999999998,4662.614845,27.918545,613.743286,12933.441822659426,2457.1873630048167
2021-03-27,170.9004,908.226,4838.614890391958,212.40054591666248,1367.897982,195.1488,4677.218699999999,27.71868,596.3291399999999,12994.45513830862,2456.848954057977
2021-03-28,172.9546,903.2881,4837.890768604926,209.59824740548052,1348.217442,193.73822,4685.289245,28.879057999999997,594.7240129999999,12974.579694010408,2457.4252450114095
2021-03-29,174.57847999999998,940.8465649999999,4995.234512301241,211.2102175616823,1451.2083057999998,203.62647999999996,4923.781239999999,29.37479,615.991888,13545.852478662924,2457.5257719516567
2021-03-30,176.56416000000002,956.4802500000001,5107.4871983183575,211.38033817065607,1474.602096,202.71371999999997,4990.70544,29.194272,614.2524360000001,13763.379910489013,2462.3711042877408
2021-03-31,173.10223999999997,982.2499275,5091.472978461401,209.8154016121842,1532.6206576999996,213.61862000000002,4998.32718,29.450616,620.3943619999999,13851.051983273586,2461.7602737750253
2021-04-01,171.46687999999997,1006.2636674999999,5075.399101830781,241.84692612248747,1567.5874356999998,217.73686999999998,5132.312185,30.716321999999998,619.981661,14063.311049153268,2457.5638167883603
2021-04-02,172.3358,1050.994945,5095.836056835532,224.06349165137294,1699.6487936999997,235.26009000000002,5364.965515,31.795230999999998,659.090302,14533.990225186906,2457.5638167883603
2021-04-03,168.86184,964.1618699999999,4948.6274260844975,216.75419541329742,1605.8252364000002,212.82113999999999,4964.38551,29.674343999999998,630.79779,13741.909351897797,2461.6631424614807
2021-04-04,171.6264,1017.6523500000001,5043.130597683124,223.91012729899447,1657.6699919999999,223.245,5139.9348,31.101840000000003,691.41336,14199.684466982117,2447.704392099096
2021-04-05,174.38256,1163.70144,5076.642913371535,231.96506083344008,1666.997277,232.94172000000003,5572.112700000001,38.603004,987.23262,15144.579295204974,2466.6447323675598
2021-04-06,181.84047999999999,1201.9699299999997,5025.932456669927,251.32923154050886,1686.0454094,252.20925999999994,6022.81232,39.258371999999994,1192.92874,15854.326199610434,2466.672853073612
2021-04-07,171.38052,1123.7357925000001,4874.9661855627,230.5652416527392,1575.8081163,227.07189000000002,5596.21629,34.619157,1002.4300619999999,14836.79325501544,2457.4436465429303
2021-04-08,177.82772000000003,1172.76579,5056.7418783219955,242.16677285878683,1669.1560424000002,239.17026,5778.48915,36.922228000000004,1157.41192,15530.651761580782,2462.153161066077
2021-04-09,175.99683999999996,1155.2354975,5079.697899076672,242.31567138395852,1664.5355044999997,231.27038999999996,5662.7935,35.73380099999999,1118.86843,15366.44753346063,2466.8484841500144
2021-04-10,178.02276,1230.5256450000002,5217.795783456788,250.4561005201278,1716.7515882,233.24346,6539.264550000001,41.119308000000004,1504.2703800000004,16911.449575176917,2457.081384198596
2021-04-11,184.9232,1261.288875,5238.653240176988,292.1994234509043,1730.8504289999998,247.83220000000003,6461.0469,42.67571,1482.38475,16941.85472762789,2466.631165360253
2021-04-12,191.39723999999998,1221.1406099999997,5203.575411027094,276.83108791185373,1712.7037818000001,241.14013,6233.446869999999,43.020680999999996,1601.6773600000001,16724.933171738947,2466.6198184086884
2021-04-13,206.43439999999998,1361.9809249999998,5546.664046504201,370.84315109574413,1848.9073349999999,259.6512,6841.9407,48.00477,1968.2905999999998,18452.717127599946,2466.7483349688077
2021-04-14,211.52678,1484.7328549999997,5477.881280029958,475.54052003886176,1950.0655305999999,301.47304,7112.861315,46.350751,2003.2358700000002,19063.66794166882,2466.853910952937
2021-04-15,215.46284000000003,1575.2804575,5494.252077882531,714.4859213763459,2015.4915945999996,310.21984000000003,7288.380435,46.62044399999999,1921.08884,19581.282450358874,2466.853910952937
2021-04-16,205.09859999999998,2006.6752475,5324.865652802502,1428.1802466665836,1938.1206767999997,305.39327000000003,7858.62196,44.336208,1684.7177199999999,20796.009581769085,2462.2406352031103
2021-04-17,199.50912,1806.88468,5222.905026060132,1106.263107732274,1859.4986476,291.02371999999997,7686.2055199999995,43.008216,1687.4417199999998,19902.739757392406,2447.700740813081
2021-04-18,186.90171999999998,1780.35963,4905.112903517178,1267.5164432912347,1800.2653218,285.98744,7002.33807,39.839192,1546.5861200000002,18814.906840608415,2426.1634911634487
2021-04-19,171.38675999999998,1598.9100024999998,4765.407297931169,1577.1062331824994,1706.2025639999997,256.50598,6564.478934999999,35.798876,1409.20395,18085.00059861367,2461.6069576885266
2021-04-20,182.57469999999998,1695.7147625000002,4853.8952607642295,1228.5842645414145,1847.893729,280.995,6578.7414,38.14327,1496.8387500000001,18203.38113680564,2471.399446971633
2021-04-21,173.35191999999998,1638.024465,4621.095383673964,1183.0702840909835,1865.8670557999997,260.81976999999995,6494.145909999999,35.260702,1394.0863499999998,17665.721840564947,2466.5833108253914
2021-04-22,165.58256,1544.88239,4466.114335827891,1013.9125418568568,1910.1858863999998,254.23581000000001,6403.2976,32.552026,1261.91569,17052.678840084747,2462.5492015156487
2021-04-23,167.73048,1518.9992100000004,4415.182844219584,971.3860977009892,1884.0054816,254.77956000000003,6113.6964,32.612652000000004,1269.99036,16628.38308552057,2457.651763412743
2021-04-24,159.84676,1396.52158,4328.287727963529,1051.3879258543204,1764.5633104,226.36504,5701.4064100000005,30.802746,1141.10008,15800.28158021785,2452.9099395266953
2021-04-25,157.75859999999997,1370.8622249999999,4234.40480583422,977.5744121957282,1844.8971749999998,229.11870000000002,5662.246799999999,30.091260000000002,1122.4575,15629.411478029946,2452.843967068139
2021-04-26,178.49483999999998,1529.8399125,4646.41980755482,1052.2178925857427,2008.3423337999998,253.25217,6242.020785,35.028531,1476.90783,17422.524102440562,2461.912905905005
2021-04-27,186.37301999999997,1603.84578,4727.166829124659,1044.954447656606,2113.2156397000003,264.78518,6553.072855000001,36.734079,1514.33484,18044.482670481266,2456.690992903876
2021-04-28,191.68188000000004,1630.0660025000002,4688.215854276962,1243.7491604237393,2164.4752272,259.51549,6480.72425,35.628762,1460.10592,18154.162546400705,2471.128296282122
2021-04-29,187.77668,1582.1371474999996,4595.263667994613,1177.5635053439717,2180.4848065,262.18282999999997,6424.4857950000005,35.326746,1507.5333,17952.754478338586,2466.703687181127
2021-04-30,196.64502000000002,1807.629915,5004.364084568194,1318.0437581395506,2216.2932935000003,276.8727,6895.29295,38.478764999999996,1742.9899500000001,19496.610436207742,2466.5786240410484
2021-05-01,196.93232,1828.1240374999998,5024.385900271661,1529.948710091102,2359.1756352999996,300.49657999999994,7053.476254999999,39.31363399999999,1803.63495,20135.48802216276,2466.6198184086884
2021-05-02,192.86617999999999,1766.9347150000003,4907.478342530777,1460.5877497605684,2358.0695567,286.75582,6838.8283599999995,40.433588,1701.49538,19553.449691991347,2466.5786240410484
2021-05-03,196.37316,1830.2569649999998,4918.160142598045,1710.0477827221903,2718.8375841,303.13845,7432.695269999999,39.692753999999994,1680.4899899999998,20829.692098420233,2461.912905905005
2021-05-04,183.5912,1718.6377,4591.132195185207,2091.7257507428885,2574.2861716,329.09084,7719.93768,36.262876,1504.8696,20749.534013528097,2461.269704031371
2021-05-05,213.416,2619.64535,4942.761814946469,2534.042558498641,2795.019227,357.4718,8984.1647,43.562819999999995,1745.4689000000003,24235.55317044511,2466.79520281223
2021-05-06,238.28050000000002,2725.0351875,4863.149869925397,2256.262463496211,2773.3198625,340.65875,8952.027875,46.969725000000004,1737.25125,23932.95548342161,2466.58059742393
2021-05-07,237.83364000000003,2412.1482,4921.428513496997,2666.824982715116,2753.5862309999998,353.44122000000004,8697.581970000001,45.343782,1704.9060600000003,23793.094599212116,2466.6447323675598
2021-05-08,233.19706000000002,2513.5758675,5053.727966924894,2462.73995753056,3093.9466690000004,349.57980000000003,8735.39499,44.258528999999996,1685.2479700000001,24171.668809955456,2452.7116020981525
2021-05-09,252.64396000000002,2553.8177075,4972.178008525274,2193.4153770011935,3086.8363779000006,373.88731000000007,9701.506605,44.877922,1645.9053000000001,24825.068567926468,2466.7024538168266
2021-05-10,233.16399999999996,2342.59175,4730.131886870863,1719.6766650801205,3082.3727,328.9429999999999,8924.877499999999,46.6328,1480.4209999999998,22888.81130195098,2454.276081925009
2021-05-11,250.24021999999997,2745.6163899999997,4800.064883462345,1881.4245735366005,3255.9481757,346.54650999999996,9362.504340000001,52.02101,1573.47587,24267.841972698945,2466.647939114741
2021-05-12,222.26454,2185.8315075,4204.2176206084305,1490.5989684363892,2983.2498134999996,294.79446,7760.913930000001,41.959692000000004,1362.13173,20545.962262044824,2409.0331177063267
2021-05-13,275.604,2238.26505,4233.831597175207,1877.8593816867365,2920.23501,309.0906,7933.8252,46.41,1457.8452,21292.96603886194,2449.5163295718826
2021-05-14,285.91722000000004,2309.0985250000003,4237.784931585479,2142.4916729654287,3194.3029393,331.71811,8132.329100000001,47.538902,1496.8272200000001,22178.008620850913,2466.899298759198
2021-05-15,310.50299999999993,2087.4902549999997,3985.1427618899856,1950.6007743733085,2863.5985708,296.15562,7487.90476,48.58836599999999,1589.34708,20619.331188063297,2466.8119765667166
2021-05-16,327.01399999999995,2069.536535,3937.956289173007,1918.6073947986413,2797.647424,282.58275,7365.919260000001,50.530772,1543.22172,20293.01614497165,2458.35712396166
2021-05-17,286.93968000000007,1886.93568,3670.397183533898,1850.6581410252006,2549.4760104,262.63952,6954.8612,45.435648,1584.102,19091.4450629591,2454.0293447585054
2021-05-18,283.48584,1926.932755,3617.3795998713003,1808.1635111858966,2625.8901515000002,301.09761000000003,7284.05832,45.684507,1687.8299900000002,19580.522284557195,2467.0300353750577
2021-05-19,208.99295999999998,1238.2227,3119.257036246489,1262.1878677092966,1910.3717159999999,186.96744,4663.03068,31.783752000000003,1141.1215200000001,13761.935671955785,2457.8943608943123
2021-05-20,254.98557999999997,1446.2220025000001,3423.035925376608,1512.582876143159,2156.2393313999996,216.68819000000002,5212.727835,34.991496999999995,1249.93903,15507.412267419764,2454.001744192501
2021-05-21,219.89604,1220.199435,3157.0887445406706,1364.825797058943,1897.9902941999999,181.3539,4471.74,29.726424,1072.0819199999999,13614.902554799615,2462.5252462997
2021-05-22,207.77526,1118.0702024999998,3173.680796747382,1305.1081752538325,1791.8585288999996,165.45329999999998,4209.685829999999,27.651294,964.1737799999999,12963.457167401215,2461.814419127428
2021-05-23,186.61428,979.6717124999999,2935.2656968709325,1168.8731990650551,1636.9097381999998,140.88384,3541.375215,25.925750999999998,842.6472660000001,11458.166698635989,2457.3422748801813
2021-05-24,219.54200000000003,1330.583865,3279.292210652629,1392.5770169699854,2062.5956736000003,187.03562000000002,4568.491970000001,31.026242000000003,1054.36816,14125.512758222614,2462.215141579571
2021-05-25,219.62525999999997,1271.5248975,3235.451239207345,1314.7943448777362,2104.1549463,194.4525,4545.062024999999,30.440654999999996,1033.313514,13948.81938188508,2461.879194002465
2021-05-26,252.54683999999997,1355.3631,3324.4528920148723,1345.7533292409028,2252.3707206,241.47396000000003,4939.53369,31.465434000000002,1097.77668,14840.736645855775,2462.5252462997
2021-05-27,233.0902,1319.35391,3237.8207262457004,1263.9892459038886,2123.5665066,223.44266000000002,4774.1239000000005,29.534148000000002,1026.2236180000002,14231.14491474959,2453.3348391346467
2021-05-28,213.81715999999997,1216.641545,3007.8518942481687,1181.7187130410437,1874.8987994000001,197.00008,4385.54823,28.186274,952.616922,13058.279617689212,2461.8813562648666
2021-05-29,198.3842,1151.932775,2919.1269903678617,1150.4723250208165,1771.2350810000003,179.3659,4049.766699999999,25.9469,881.1340999999999,12327.364971388673,2461.5310283690324
2021-05-30,222.579,1168.89305,3006.2771735959377,1146.024124665125,1854.4490887999998,189.51012,4219.1086000000005,26.476302,960.156344,12793.473803061062,2461.8813562648666
2021-05-31,244.67382000000003,1237.1909875000001,3131.8324075487667,1232.3752735503974,2096.729272,226.08030000000002,4637.498565000001,28.355118,1100.75047,13935.486213599166,2466.99007437172
2021-06-01,245.33151999999998,1220.457185,3094.603151941847,1405.379484885894,2047.4038838000001,217.06752,4524.78376,29.557078,1071.5588999999998,13856.14248362774,2466.331457835215
2021-06-02,247.59372,1231.71873,3166.760629618159,1606.8652481629974,2101.9350924,216.59154000000004,4627.26957,29.575656000000002,1084.7232000000001,14313.033386181158,2466.6772931850946
2021-06-03,261.69480000000004,1274.2373700000003,3321.778932928303,1527.5566711645063,2228.1631416,228.3624,4798.34082,30.162276000000002,1111.671,14781.967411692813,2466.6595327391674
2021-06-04,241.75032,1186.5652049999999,3111.5219542847412,1431.1472003881001,2092.4105895,204.02990999999997,4422.594225,27.203988000000003,1027.9979429999999,13745.221335172842,2466.6795132408356
2021-06-05,234.6128,1150.2938,3004.338131967468,1414.3260791305029,2049.5526128,192.29744,4291.53592,26.565824000000003,981.234368,13344.756975897972,2462.5527580733565
2021-06-06,237.09426000000002,1159.4043625,3020.3259305818065,1410.914746044694,2108.4430609,194.60957,4362.173865,26.883407,1002.7659259999999,13522.6151280265,2462.926593183745
2021-06-07,221.33844,1053.5306925,2831.3002946338856,1258.9819841711585,2015.564936,173.70685999999998,4003.52617,24.473021000000003,913.946842,12496.369240305046,2462.229768571159
2021-06-08,223.91628000000003,1052.951445,2819.5928735088105,1239.4655131716233,1951.8889698,170.41415999999998,3980.2109549999996,24.727037999999997,926.9383829999999,12390.105617480436,2462.2224839720334
2021-06-09,230.88295999999997,1123.2143999999998,3163.4996654711945,1307.8431316702756,2035.4048945999998,181.45869,4277.9648449999995,25.875059,979.876926,13326.02057174147,2466.311724006406
2021-06-10,216.58223999999998,1061.8075000000001,3092.3605821756096,1237.9479380273187,1919.6462384,163.24904,4155.1154400000005,23.925767999999998,920.170768,12790.80551460293,2462.9270287361273
2021-06-11,203.91030000000003,1023.8262375,3161.710959493387,1215.1652867612945,1836.9997965,152.40060000000003,4043.4759750000003,22.54791,901.7248350000001,12561.76190025468,2463.2345934348136
2021-06-12,209.92926,1028.5504675,3010.7585043133204,1190.7171130308668,1849.7663382,153.79199,4017.04394,23.263966,886.046256,12369.86783504419,2457.7086889463967
2021-06-13,220.72032,1087.4764,3300.8235594282937,1233.7738137095876,1955.9910128000001,165.22127999999998,4239.93528,24.439424,939.01824,13167.399329937882,2467.016715040613
2021-06-14,223.71322,1136.8837725,3429.9393393216315,1249.129004346896,2013.8048392,177.11221,4461.8871149999995,24.328990000000005,947.454568,13664.253058368526,2462.540235550829
2021-06-15,221.24540000000002,1115.848685,3409.277985801895,1224.5363764223437,1990.7113314,174.15072,4363.79874,23.732304,924.5283260000001,13447.82986862424,2467.292001952499
2021-06-16,212.38469999999998,1060.743585,3273.186209992819,1182.8680052268892,1862.8183375999997,164.75903999999997,4166.494395,22.704424999999997,892.244572,12838.203269819707,2466.012756499948
2021-06-17,212.98846,1075.1931774999998,3263.9596388320547,1181.6558367735115,1873.9429885,168.03539999999998,4198.80251,22.792494,906.349915,12903.720420605565,2458.4563721932805
2021-06-18,205.40496,1020.8778824999999,3100.3756305663924,1143.2221539703808,1780.8124080999999,153.98119,3964.4535349999996,21.54141,866.704488,12257.373658136772,2453.49045549485
2021-06-19,201.28895999999995,1003.93596,3080.320792343451,1116.5161310911587,1733.1386687999996,147.25799999999998,3885.2477999999996,21.008808,827.757216,12016.472336234609,2466.481928279884
2021-06-20,206.82703999999998,1008.22743,3081.453795194101,1093.1796850072565,1789.8922272000002,157.0058,3929.1335999999997,21.560195999999998,842.269036,12129.548809401356,2462.286668299644
2021-06-21,168.86816,819.0429399999998,2714.391225529448,690.6772046607587,1492.4637023999999,124.85311999999999,3134.92088,16.965927999999998,655.1120879999999,9817.295248590206,2470.4884370236246
2021-06-22,166.05264,796.2310200000001,2783.9139295912364,735.4175920589475,1482.5680584000002,120.9156,3003.12012,16.813368,588.173664,9693.205992050185,2465.783350740042
2021-06-23,179.31834,847.318575,2880.1966217003073,903.9645209112207,1551.3860207999999,131.8728,3235.3988099999997,18.318852,686.0037390000001,10433.778279411528,2461.7129114316976
2021-06-24,194.09412000000003,880.3837350000001,2909.081078030033,923.9941589865363,1555.9348662,135.39108,3369.957360000001,18.92022,703.9904520000001,10691.74707021657,2464.0818221044356
